h3_index,population
85bc196ffffffff,44356
85bc1b23fffffff,231439
85bc1b27fffffff,21495
85bc1b2bfffffff,931506
85bc1b2ffffffff,106809
85bc1b37fffffff,81259
85bc1b67fffffff,627177
85bc4003fffffff,294
85bc4007fffffff,275
85bc400bfffffff,85
85bc400ffffffff,166
85bc4013fffffff,249
85bc4017fffffff,273
85bc401bfffffff,228
85bc4023fffffff,92
85bc4027fffffff,567
85bc402bfffffff,101
85bc402ffffffff,91
85bc4033fffffff,417
85bc4037fffffff,901
85bc403bfffffff,85
85bc4043fffffff,4104
85bc4047fffffff,73
85bc404bfffffff,251
85bc404ffffffff,127
85bc4053fffffff,150
85bc4057fffffff,4605
85bc405bfffffff,146
85bc4063fffffff,90
85bc4067fffffff,74
85bc406bfffffff,1367
85bc406ffffffff,73
85bc4073fffffff,69
85bc4077fffffff,101
85bc407bfffffff,67
85bc4083fffffff,699
85bc4087fffffff,643
85bc408bfffffff,5370
85bc408ffffffff,8066
85bc4093fffffff,5993
85bc4097fffffff,12525
85bc409bfffffff,140
85bc40a3fffffff,350
85bc40a7fffffff,280
85bc40abfffffff,715
85bc40affffffff,904
85bc40b3fffffff,1129
85bc40b7fffffff,774
85bc40bbfffffff,755
85bc40c3fffffff,93
85bc40c7fffffff,295
85bc40cbfffffff,251
85bc40cffffffff,180
85bc40d3fffffff,6815
85bc40d7fffffff,4493
85bc40dbfffffff,47
85bc4103fffffff,218
85bc4107fffffff,123
85bc410bfffffff,8433
85bc410ffffffff,56
85bc4113fffffff,423
85bc4117fffffff,221
85bc411bfffffff,1000
85bc4123fffffff,87
85bc4127fffffff,159
85bc412bfffffff,93
85bc412ffffffff,85
85bc4133fffffff,124
85bc4137fffffff,285
85bc413bfffffff,46
85bc4143fffffff,49
85bc4147fffffff,76
85bc414bfffffff,73
85bc414ffffffff,82
85bc4153fffffff,140
85bc4157fffffff,250
85bc415bfffffff,64
85bc4163fffffff,111
85bc4167fffffff,82
85bc416bfffffff,3217
85bc416ffffffff,78
85bc4173fffffff,62
85bc4177fffffff,243
85bc417bfffffff,110
85bc4183fffffff,402
85bc4187fffffff,716
85bc418bfffffff,2377
85bc418ffffffff,1054
85bc4193fffffff,325
85bc4197fffffff,126
85bc419bfffffff,1690
85bc41a3fffffff,5323
85bc41a7fffffff,8251
85bc41abfffffff,193
85bc41affffffff,507
85bc41b3fffffff,58
85bc41b7fffffff,76
85bc41bbfffffff,5091
85bc41c3fffffff,3001
85bc41c7fffffff,441
85bc41cbfffffff,484
85bc41cffffffff,860
85bc41d3fffffff,15295
85bc41d7fffffff,69914
85bc41dbfffffff,6882
85bc4203fffffff,79
85bc4207fffffff,37
85bc420bfffffff,7840
85bc420ffffffff,119
85bc4213fffffff,123
85bc4217fffffff,92
85bc421bfffffff,113
85bc4223fffffff,121
85bc4227fffffff,28
85bc422bfffffff,105
85bc422ffffffff,169
85bc4233fffffff,71
85bc4237fffffff,52
85bc423bfffffff,89
85bc4243fffffff,222
85bc4247fffffff,397
85bc424bfffffff,122
85bc424ffffffff,190
85bc4253fffffff,135
85bc4257fffffff,257
85bc425bfffffff,192
85bc4263fffffff,129
85bc4267fffffff,94
85bc426bfffffff,112
85bc426ffffffff,79
85bc4273fffffff,376
85bc4277fffffff,122
85bc427bfffffff,312
85bc4283fffffff,126
85bc4287fffffff,115
85bc428bfffffff,111
85bc428ffffffff,129
85bc4293fffffff,127
85bc4297fffffff,270
85bc429bfffffff,84
85bc42a3fffffff,32
85bc42a7fffffff,48
85bc42abfffffff,81
85bc42affffffff,51
85bc42b3fffffff,101
85bc42b7fffffff,76
85bc42bbfffffff,77
85bc42c3fffffff,106
85bc42c7fffffff,92
85bc42cbfffffff,88
85bc42cffffffff,55
85bc42d3fffffff,157
85bc42d7fffffff,125
85bc42dbfffffff,127
85bc4303fffffff,98
85bc4307fffffff,108
85bc430bfffffff,4176
85bc430ffffffff,39419
85bc4313fffffff,79
85bc4317fffffff,160
85bc431bfffffff,87
85bc4323fffffff,57
85bc4327fffffff,74
85bc432bfffffff,86
85bc432ffffffff,31
85bc4333fffffff,43
85bc4337fffffff,57
85bc433bfffffff,57
85bc4343fffffff,117
85bc4347fffffff,106
85bc434bfffffff,2235
85bc434ffffffff,99
85bc4353fffffff,64
85bc4357fffffff,105
85bc435bfffffff,48
85bc4363fffffff,193
85bc4367fffffff,222
85bc436bfffffff,76
85bc436ffffffff,46
85bc4373fffffff,299
85bc4377fffffff,168
85bc437bfffffff,109
85bc4383fffffff,128
85bc4387fffffff,136
85bc438bfffffff,69
85bc438ffffffff,107
85bc4393fffffff,53
85bc4397fffffff,96
85bc439bfffffff,90
85bc43a3fffffff,37
85bc43a7fffffff,247
85bc43abfffffff,77
85bc43affffffff,53
85bc43b3fffffff,81
85bc43b7fffffff,102
85bc43bbfffffff,106
85bc43c3fffffff,94
85bc43c7fffffff,83
85bc43cbfffffff,146
85bc43cffffffff,39
85bc43d3fffffff,75
85bc43d7fffffff,79
85bc43dbfffffff,113
85bc442bfffffff,58816
85bc442ffffffff,32363
85bc444bfffffff,3932
85bc444ffffffff,3857
85bc4467fffffff,8809
85bc446bfffffff,3004
85bc446ffffffff,676
85bc447bfffffff,2153
85bc4523fffffff,451
85bc4527fffffff,1773
85bc452bfffffff,3775
85bc452ffffffff,289
85bc4537fffffff,689
85bc454bfffffff,8646
85bc454ffffffff,2044
85bc455bfffffff,22195
85bc4563fffffff,3986
85bc4567fffffff,234
85bc456bfffffff,1037
85bc456ffffffff,751
85bc4573fffffff,201418
85bc4577fffffff,17754
85bc457bfffffff,16886
85bc4603fffffff,186
85bc4607fffffff,120
85bc460bfffffff,100
85bc460ffffffff,1804
85bc4613fffffff,424
85bc4617fffffff,32
85bc461bfffffff,45
85bc4623fffffff,95
85bc4627fffffff,200
85bc462bfffffff,128
85bc462ffffffff,189
85bc4633fffffff,421
85bc4637fffffff,308
85bc463bfffffff,139
85bc4643fffffff,422
85bc4647fffffff,154
85bc464bfffffff,241
85bc464ffffffff,177
85bc4653fffffff,208
85bc4657fffffff,155
85bc465bfffffff,288
85bc4663fffffff,186
85bc4667fffffff,161
85bc466bfffffff,160
85bc466ffffffff,3007
85bc4673fffffff,141
85bc4677fffffff,2888
85bc467bfffffff,137
85bc4683fffffff,424
85bc4687fffffff,6335
85bc468bfffffff,934
85bc468ffffffff,187
85bc4693fffffff,1365
85bc4697fffffff,3367
85bc469bfffffff,18657
85bc46a3fffffff,321
85bc46a7fffffff,7519
85bc46abfffffff,174
85bc46affffffff,101
85bc46b3fffffff,171
85bc46b7fffffff,1160
85bc46bbfffffff,113
85bc46c3fffffff,422
85bc46c7fffffff,8020
85bc46cbfffffff,177
85bc46cffffffff,227
85bc46d3fffffff,5458
85bc46d7fffffff,19765
85bc46dbfffffff,214
85bc4803fffffff,21
85bc4807fffffff,31
85bc480bfffffff,76
85bc480ffffffff,40
85bc4813fffffff,43
85bc4817fffffff,24
85bc481bfffffff,71
85bc4823fffffff,36
85bc4827fffffff,83
85bc482bfffffff,37
85bc482ffffffff,53
85bc4833fffffff,9
85bc4837fffffff,194
85bc483bfffffff,31
85bc4843fffffff,99
85bc4847fffffff,88
85bc484bfffffff,89
85bc484ffffffff,290
85bc4853fffffff,60
85bc4857fffffff,69
85bc485bfffffff,70
85bc4863fffffff,96
85bc4867fffffff,67
85bc486bfffffff,74
85bc486ffffffff,115
85bc4873fffffff,192
85bc4877fffffff,44
85bc487bfffffff,153
85bc4883fffffff,81
85bc4887fffffff,33
85bc488bfffffff,41
85bc488ffffffff,21
85bc4893fffffff,56
85bc4897fffffff,38
85bc489bfffffff,49
85bc48a3fffffff,23
85bc48a7fffffff,142
85bc48abfffffff,67
85bc48affffffff,106
85bc48b3fffffff,32
85bc48b7fffffff,81
85bc48bbfffffff,38
85bc48c3fffffff,98
85bc48c7fffffff,44
85bc48cbfffffff,120
85bc48cffffffff,248
85bc48d3fffffff,70
85bc48d7fffffff,59
85bc48dbfffffff,3352
85bc4903fffffff,686
85bc4907fffffff,369
85bc490bfffffff,572
85bc490ffffffff,2249
85bc4913fffffff,718
85bc4917fffffff,3352
85bc491bfffffff,1567
85bc492bfffffff,431
85bc4933fffffff,441
85bc493bfffffff,255
85bc4943fffffff,93
85bc4947fffffff,224
85bc494bfffffff,85
85bc494ffffffff,397
85bc4953fffffff,187
85bc4957fffffff,210
85bc495bfffffff,75
85bc4963fffffff,293
85bc4967fffffff,30385
85bc496bfffffff,7847
85bc496ffffffff,71
85bc4973fffffff,758
85bc4977fffffff,13268
85bc497bfffffff,505
85bc4983fffffff,1224
85bc4987fffffff,1434
85bc498bfffffff,1749
85bc498ffffffff,769
85bc4993fffffff,1334
85bc4997fffffff,601
85bc499bfffffff,1999
85bc49abfffffff,624
85bc49b3fffffff,430
85bc49bbfffffff,863
85bc49c3fffffff,758
85bc49c7fffffff,10235
85bc49cbfffffff,121
85bc49cffffffff,385
85bc49d3fffffff,659
85bc49d7fffffff,559
85bc49dbfffffff,1321
85bc4a03fffffff,68
85bc4a07fffffff,67
85bc4a0bfffffff,58
85bc4a0ffffffff,45
85bc4a13fffffff,52
85bc4a17fffffff,101
85bc4a1bfffffff,3896
85bc4a23fffffff,73
85bc4a27fffffff,19
85bc4a2bfffffff,17
85bc4a2ffffffff,35
85bc4a33fffffff,76
85bc4a37fffffff,48
85bc4a3bfffffff,39
85bc4a43fffffff,36
85bc4a47fffffff,71
85bc4a4bfffffff,49
85bc4a4ffffffff,39
85bc4a53fffffff,32
85bc4a57fffffff,99
85bc4a5bfffffff,27
85bc4a63fffffff,29
85bc4a67fffffff,44
85bc4a6bfffffff,27
85bc4a6ffffffff,33
85bc4a73fffffff,31
85bc4a77fffffff,38
85bc4a7bfffffff,44
85bc4a83fffffff,50
85bc4a87fffffff,49
85bc4a8bfffffff,56
85bc4a8ffffffff,76
85bc4a93fffffff,21
85bc4a97fffffff,41
85bc4a9bfffffff,37
85bc4aa3fffffff,130
85bc4aa7fffffff,44
85bc4aabfffffff,83
85bc4aaffffffff,42
85bc4ab3fffffff,92
85bc4ab7fffffff,59
85bc4abbfffffff,67
85bc4ac3fffffff,37
85bc4ac7fffffff,41
85bc4acbfffffff,32
85bc4acffffffff,33
85bc4ad3fffffff,43
85bc4ad7fffffff,49
85bc4adbfffffff,27
85bc4b03fffffff,92
85bc4b07fffffff,128
85bc4b0bfffffff,101
85bc4b0ffffffff,58
85bc4b13fffffff,65
85bc4b17fffffff,40
85bc4b1bfffffff,129
85bc4b23fffffff,42
85bc4b27fffffff,22
85bc4b2bfffffff,55
85bc4b2ffffffff,47
85bc4b33fffffff,137
85bc4b37fffffff,37
85bc4b3bfffffff,60
85bc4b43fffffff,39
85bc4b47fffffff,38
85bc4b4bfffffff,25
85bc4b4ffffffff,31
85bc4b53fffffff,111
85bc4b57fffffff,129
85bc4b5bfffffff,21
85bc4b63fffffff,35
85bc4b67fffffff,28
85bc4b6bfffffff,38
85bc4b6ffffffff,28
85bc4b73fffffff,2920
85bc4b77fffffff,45
85bc4b7bfffffff,30
85bc4b83fffffff,38
85bc4b87fffffff,79
85bc4b8bfffffff,56
85bc4b8ffffffff,113
85bc4b93fffffff,15
85bc4b97fffffff,55
85bc4b9bfffffff,72
85bc4ba3fffffff,270
85bc4ba7fffffff,61
85bc4babfffffff,2342
85bc4baffffffff,176
85bc4bb3fffffff,210
85bc4bb7fffffff,326
85bc4bbbfffffff,121
85bc4bc3fffffff,262
85bc4bc7fffffff,197
85bc4bcbfffffff,57
85bc4bcffffffff,112
85bc4bd3fffffff,92
85bc4bd7fffffff,9899
85bc4bdbfffffff,54
85bc4c03fffffff,593
85bc4c07fffffff,100
85bc4c0bfffffff,64
85bc4c0ffffffff,82
85bc4c13fffffff,103
85bc4c17fffffff,97
85bc4c1bfffffff,51
85bc4c23fffffff,55
85bc4c27fffffff,110
85bc4c2bfffffff,50
85bc4c2ffffffff,55
85bc4c33fffffff,72
85bc4c37fffffff,318
85bc4c3bfffffff,49
85bc4c43fffffff,59
85bc4c47fffffff,43
85bc4c4bfffffff,58
85bc4c4ffffffff,37
85bc4c53fffffff,113
85bc4c57fffffff,57
85bc4c5bfffffff,66
85bc4c63fffffff,47
85bc4c67fffffff,53
85bc4c6bfffffff,40
85bc4c6ffffffff,63
85bc4c73fffffff,92
85bc4c77fffffff,29
85bc4c7bfffffff,59
85bc4c83fffffff,88
85bc4c87fffffff,91
85bc4c8bfffffff,43
85bc4c8ffffffff,62
85bc4c93fffffff,132
85bc4c97fffffff,536
85bc4c9bfffffff,95
85bc4ca3fffffff,205
85bc4ca7fffffff,9848
85bc4cabfffffff,86
85bc4caffffffff,491
85bc4cb3fffffff,91
85bc4cb7fffffff,124
85bc4cbbfffffff,153
85bc4cc3fffffff,374
85bc4cc7fffffff,53
85bc4ccbfffffff,171
85bc4ccffffffff,6744
85bc4cd3fffffff,1018
85bc4cd7fffffff,113
85bc4cdbfffffff,396
85bc4d03fffffff,5811
85bc4d07fffffff,11590
85bc4d0bfffffff,6436
85bc4d0ffffffff,2602
85bc4d13fffffff,6739
85bc4d17fffffff,3621
85bc4d1bfffffff,3152
85bc4d23fffffff,17848
85bc4d27fffffff,5766
85bc4d2bfffffff,3498
85bc4d2ffffffff,3838
85bc4d33fffffff,2281
85bc4d37fffffff,11768
85bc4d3bfffffff,2080
85bc4d43fffffff,122
85bc4d47fffffff,726
85bc4d4bfffffff,38
85bc4d4ffffffff,216
85bc4d53fffffff,154
85bc4d57fffffff,534
85bc4d5bfffffff,105
85bc4d63fffffff,2008
85bc4d67fffffff,14071
85bc4d6bfffffff,332
85bc4d6ffffffff,801
85bc4d73fffffff,3628
85bc4d77fffffff,3056
85bc4d7bfffffff,279
85bc4d83fffffff,24546
85bc4d87fffffff,9723
85bc4d8bfffffff,45383
85bc4d8ffffffff,20469
85bc4d93fffffff,5338
85bc4d97fffffff,6414
85bc4d9bfffffff,1938
85bc4da3fffffff,1810
85bc4da7fffffff,19816
85bc4dabfffffff,8627
85bc4daffffffff,2885
85bc4db3fffffff,20596
85bc4db7fffffff,4329
85bc4dbbfffffff,14925
85bc4dc3fffffff,756
85bc4dc7fffffff,822
85bc4dcbfffffff,224
85bc4dcffffffff,305
85bc4dd3fffffff,1050
85bc4dd7fffffff,2354
85bc4ddbfffffff,448
85bc4e03fffffff,56
85bc4e07fffffff,55
85bc4e0bfffffff,65
85bc4e0ffffffff,45
85bc4e13fffffff,80
85bc4e17fffffff,45
85bc4e1bfffffff,59
85bc4e23fffffff,67
85bc4e27fffffff,91
85bc4e2bfffffff,36
85bc4e2ffffffff,47
85bc4e33fffffff,37
85bc4e37fffffff,78
85bc4e3bfffffff,34
85bc4e43fffffff,60
85bc4e47fffffff,63
85bc4e4bfffffff,52
85bc4e4ffffffff,84
85bc4e53fffffff,86
85bc4e57fffffff,132
85bc4e5bfffffff,71
85bc4e63fffffff,47
85bc4e67fffffff,21
85bc4e6bfffffff,28
85bc4e6ffffffff,34
85bc4e73fffffff,33
85bc4e77fffffff,40
85bc4e7bfffffff,46
85bc4e83fffffff,59
85bc4e87fffffff,25
85bc4e8bfffffff,2093
85bc4e8ffffffff,59
85bc4e93fffffff,51
85bc4e97fffffff,46
85bc4e9bfffffff,77
85bc4ea3fffffff,31
85bc4ea7fffffff,45
85bc4eabfffffff,43
85bc4eaffffffff,91
85bc4eb3fffffff,51
85bc4eb7fffffff,38
85bc4ebbfffffff,33
85bc4ec3fffffff,34
85bc4ec7fffffff,44
85bc4ecbfffffff,59
85bc4ecffffffff,73
85bc4ed3fffffff,72
85bc4ed7fffffff,85
85bc4edbfffffff,39
85bc5003fffffff,148
85bc5007fffffff,136
85bc500bfffffff,154
85bc500ffffffff,3807
85bc5013fffffff,120
85bc5017fffffff,172
85bc501bfffffff,176
85bc5023fffffff,133
85bc5027fffffff,219
85bc502bfffffff,552
85bc502ffffffff,189
85bc5033fffffff,250
85bc5037fffffff,169
85bc503bfffffff,152
85bc5043fffffff,357
85bc5047fffffff,139
85bc504bfffffff,288
85bc504ffffffff,419
85bc5053fffffff,203
85bc5057fffffff,138
85bc505bfffffff,7280
85bc5063fffffff,158
85bc5067fffffff,404
85bc506bfffffff,200
85bc506ffffffff,7638
85bc5073fffffff,176
85bc5077fffffff,197
85bc507bfffffff,230
85bc5083fffffff,265
85bc5087fffffff,659
85bc508bfffffff,184
85bc508ffffffff,116
85bc5093fffffff,249
85bc5097fffffff,255
85bc509bfffffff,147
85bc50a3fffffff,700
85bc50a7fffffff,202
85bc50abfffffff,368
85bc50affffffff,1209
85bc50b3fffffff,38531
85bc50b7fffffff,186
85bc50bbfffffff,149
85bc50c3fffffff,2672
85bc50c7fffffff,6147
85bc50cbfffffff,216
85bc50cffffffff,199
85bc50d3fffffff,6751
85bc50d7fffffff,297
85bc50dbfffffff,9764
85bc5103fffffff,151
85bc5107fffffff,209
85bc510bfffffff,129
85bc510ffffffff,126
85bc5113fffffff,152
85bc5117fffffff,1835
85bc511bfffffff,136
85bc5123fffffff,92
85bc5127fffffff,63
85bc512bfffffff,69
85bc512ffffffff,63
85bc5133fffffff,97
85bc5137fffffff,79
85bc513bfffffff,65
85bc5143fffffff,19723
85bc5147fffffff,110
85bc514bfffffff,252
85bc514ffffffff,125
85bc5153fffffff,150
85bc5157fffffff,86
85bc515bfffffff,394
85bc5163fffffff,73
85bc5167fffffff,54
85bc516bfffffff,108
85bc516ffffffff,117
85bc5173fffffff,119
85bc5177fffffff,66
85bc517bfffffff,129
85bc5183fffffff,223
85bc5187fffffff,266
85bc518bfffffff,305
85bc518ffffffff,185
85bc5193fffffff,143
85bc5197fffffff,39300
85bc519bfffffff,158
85bc51a3fffffff,211
85bc51a7fffffff,124
85bc51abfffffff,298
85bc51affffffff,148
85bc51b3fffffff,280
85bc51b7fffffff,419
85bc51bbfffffff,211
85bc51c3fffffff,98
85bc51c7fffffff,238
85bc51cbfffffff,134
85bc51cffffffff,132
85bc51d3fffffff,218
85bc51d7fffffff,112
85bc51dbfffffff,126
85bc5203fffffff,313
85bc5207fffffff,341
85bc520bfffffff,329
85bc520ffffffff,282
85bc5213fffffff,5607
85bc5217fffffff,358
85bc521bfffffff,292
85bc5223fffffff,167
85bc5227fffffff,128
85bc522bfffffff,160
85bc522ffffffff,192
85bc5233fffffff,2082
85bc5237fffffff,247
85bc523bfffffff,332
85bc5243fffffff,263
85bc5247fffffff,260
85bc524bfffffff,12568
85bc524ffffffff,498
85bc5253fffffff,274
85bc5257fffffff,307
85bc525bfffffff,6936
85bc5263fffffff,167
85bc5267fffffff,687
85bc526bfffffff,189
85bc526ffffffff,157
85bc5273fffffff,40032
85bc5277fffffff,245
85bc527bfffffff,192
85bc5283fffffff,321
85bc5287fffffff,362
85bc528bfffffff,351
85bc528ffffffff,381
85bc5293fffffff,333
85bc5297fffffff,845
85bc529bfffffff,423
85bc52a3fffffff,155
85bc52a7fffffff,120
85bc52abfffffff,14886
85bc52affffffff,172
85bc52b3fffffff,12269
85bc52b7fffffff,399
85bc52bbfffffff,315
85bc52c3fffffff,325
85bc52c7fffffff,419
85bc52cbfffffff,255
85bc52cffffffff,267
85bc52d3fffffff,432
85bc52d7fffffff,404
85bc52dbfffffff,513
85bc5303fffffff,182
85bc5307fffffff,126
85bc530bfffffff,150
85bc530ffffffff,189
85bc5313fffffff,175
85bc5317fffffff,107
85bc531bfffffff,231
85bc5323fffffff,93
85bc5327fffffff,70
85bc532bfffffff,128
85bc532ffffffff,82
85bc5333fffffff,87
85bc5337fffffff,103
85bc533bfffffff,19336
85bc5343fffffff,687
85bc5347fffffff,1458
85bc534bfffffff,136
85bc534ffffffff,163
85bc5353fffffff,5256
85bc5357fffffff,122
85bc535bfffffff,80
85bc5363fffffff,95
85bc5367fffffff,88
85bc536bfffffff,100
85bc536ffffffff,1037
85bc5373fffffff,1785
85bc5377fffffff,148
85bc537bfffffff,150
85bc5383fffffff,139
85bc5387fffffff,181
85bc538bfffffff,220
85bc538ffffffff,117
85bc5393fffffff,318
85bc5397fffffff,173
85bc539bfffffff,211
85bc53a3fffffff,5054
85bc53a7fffffff,81
85bc53abfffffff,150
85bc53affffffff,105
85bc53b3fffffff,3864
85bc53b7fffffff,462
85bc53bbfffffff,116
85bc53c3fffffff,232
85bc53c7fffffff,149
85bc53cbfffffff,80
85bc53cffffffff,134
85bc53d3fffffff,123
85bc53d7fffffff,191
85bc53dbfffffff,209
85bc5403fffffff,396
85bc5407fffffff,6086
85bc540bfffffff,4961
85bc540ffffffff,223
85bc5413fffffff,221
85bc5417fffffff,232
85bc541bfffffff,33003
85bc5423fffffff,6454
85bc5427fffffff,537
85bc542bfffffff,228
85bc542ffffffff,279
85bc5433fffffff,2314
85bc5437fffffff,316
85bc543bfffffff,6270
85bc5443fffffff,2657
85bc5447fffffff,8702
85bc544bfffffff,433
85bc544ffffffff,1872
85bc5453fffffff,8855
85bc5457fffffff,6318
85bc545bfffffff,3153
85bc5463fffffff,373
85bc5467fffffff,303
85bc546bfffffff,2053
85bc546ffffffff,333
85bc5473fffffff,499
85bc5477fffffff,451
85bc547bfffffff,1337
85bc5483fffffff,280
85bc5487fffffff,239
85bc548bfffffff,169
85bc548ffffffff,195
85bc5493fffffff,24025
85bc5497fffffff,47680
85bc549bfffffff,368
85bc54a3fffffff,188
85bc54a7fffffff,312
85bc54abfffffff,226
85bc54affffffff,165
85bc54b3fffffff,1055
85bc54b7fffffff,176
85bc54bbfffffff,276
85bc54c3fffffff,6736
85bc54c7fffffff,1425
85bc54cbfffffff,13957
85bc54cffffffff,32373
85bc54d3fffffff,3588
85bc54d7fffffff,1330
85bc54dbfffffff,9548
85bc5503fffffff,162
85bc5507fffffff,73
85bc550bfffffff,121
85bc550ffffffff,4610
85bc5513fffffff,115
85bc5517fffffff,153
85bc551bfffffff,121
85bc5523fffffff,123
85bc5527fffffff,240
85bc552bfffffff,125
85bc552ffffffff,131
85bc5533fffffff,84
85bc5537fffffff,90
85bc553bfffffff,71
85bc5543fffffff,204
85bc5547fffffff,197
85bc554bfffffff,1587
85bc554ffffffff,300
85bc5553fffffff,585
85bc5557fffffff,241
85bc555bfffffff,427
85bc5563fffffff,205
85bc5567fffffff,126
85bc556bfffffff,289
85bc556ffffffff,133
85bc5573fffffff,122
85bc5577fffffff,100
85bc557bfffffff,208
85bc5583fffffff,82
85bc5587fffffff,161
85bc558bfffffff,141
85bc558ffffffff,127
85bc5593fffffff,182
85bc5597fffffff,204
85bc559bfffffff,155
85bc55a3fffffff,150
85bc55a7fffffff,5680
85bc55abfffffff,94
85bc55affffffff,169
85bc55b3fffffff,194
85bc55b7fffffff,155
85bc55bbfffffff,182
85bc55c3fffffff,354
85bc55c7fffffff,129
85bc55cbfffffff,6274
85bc55cffffffff,19008
85bc55d3fffffff,481
85bc55d7fffffff,181
85bc55dbfffffff,635
85bc5603fffffff,9108
85bc5607fffffff,31624
85bc560bfffffff,8233
85bc560ffffffff,12967
85bc5613fffffff,5005
85bc5617fffffff,1648
85bc561bfffffff,9580
85bc5623fffffff,3028
85bc5627fffffff,248
85bc562bfffffff,10717
85bc562ffffffff,259
85bc5633fffffff,89861
85bc5637fffffff,5151
85bc563bfffffff,11188
85bc5643fffffff,10001
85bc5647fffffff,11032
85bc564bfffffff,23390
85bc564ffffffff,10900
85bc5653fffffff,9750
85bc5657fffffff,7984
85bc565bfffffff,11218
85bc5663fffffff,9055
85bc5667fffffff,3385
85bc566bfffffff,1241
85bc566ffffffff,10839
85bc5673fffffff,13925
85bc5677fffffff,10834
85bc567bfffffff,11001
85bc5683fffffff,512
85bc5687fffffff,6974
85bc568bfffffff,1420
85bc568ffffffff,770
85bc5693fffffff,2845
85bc5697fffffff,318
85bc569bfffffff,296
85bc56a3fffffff,36272
85bc56a7fffffff,6636
85bc56abfffffff,1126
85bc56affffffff,5239
85bc56b3fffffff,410
85bc56b7fffffff,6881
85bc56bbfffffff,1029
85bc56c3fffffff,10000
85bc56c7fffffff,14810
85bc56cbfffffff,9817
85bc56cffffffff,14945
85bc56d3fffffff,8051
85bc56d7fffffff,6812
85bc56dbfffffff,11957
85bc5803fffffff,59
85bc5807fffffff,48
85bc580bfffffff,1500
85bc580ffffffff,87
85bc5813fffffff,51
85bc5817fffffff,60
85bc581bfffffff,37
85bc5823fffffff,40
85bc5827fffffff,13
85bc582bfffffff,24
85bc582ffffffff,26
85bc5833fffffff,18
85bc5837fffffff,31
85bc583bfffffff,47
85bc5843fffffff,24
85bc5847fffffff,37
85bc584bfffffff,87
85bc584ffffffff,63
85bc5853fffffff,161
85bc5857fffffff,41
85bc585bfffffff,61
85bc5863fffffff,80
85bc5867fffffff,66
85bc586bfffffff,25
85bc586ffffffff,40
85bc5873fffffff,47
85bc5877fffffff,54
85bc587bfffffff,20
85bc5883fffffff,46
85bc5887fffffff,102
85bc588bfffffff,61
85bc588ffffffff,63
85bc5893fffffff,69
85bc5897fffffff,52
85bc589bfffffff,54
85bc58a3fffffff,78
85bc58a7fffffff,124
85bc58abfffffff,63
85bc58affffffff,84
85bc58b3fffffff,57
85bc58b7fffffff,83
85bc58bbfffffff,52
85bc58c3fffffff,56
85bc58c7fffffff,50
85bc58cbfffffff,55
85bc58cffffffff,53
85bc58d3fffffff,79
85bc58d7fffffff,69
85bc58dbfffffff,87
85bc5903fffffff,32
85bc5907fffffff,29
85bc590bfffffff,30
85bc590ffffffff,30
85bc5913fffffff,77
85bc5917fffffff,47
85bc591bfffffff,25
85bc5923fffffff,39
85bc5927fffffff,37
85bc592bfffffff,20
85bc592ffffffff,23
85bc5933fffffff,19
85bc5937fffffff,26
85bc593bfffffff,29
85bc5943fffffff,2073
85bc5947fffffff,47
85bc594bfffffff,49
85bc594ffffffff,39
85bc5953fffffff,34
85bc5957fffffff,54
85bc595bfffffff,24
85bc5963fffffff,23
85bc5967fffffff,18
85bc596bfffffff,18
85bc596ffffffff,16
85bc5973fffffff,47
85bc5977fffffff,27
85bc597bfffffff,43
85bc5983fffffff,62
85bc5987fffffff,64
85bc598bfffffff,35
85bc598ffffffff,103
85bc5993fffffff,51
85bc5997fffffff,33
85bc599bfffffff,34
85bc59a3fffffff,45
85bc59a7fffffff,29
85bc59abfffffff,37
85bc59affffffff,58
85bc59b3fffffff,46
85bc59b7fffffff,48
85bc59bbfffffff,61
85bc59c3fffffff,34
85bc59c7fffffff,38
85bc59cbfffffff,37
85bc59cffffffff,28
85bc59d3fffffff,182
85bc59d7fffffff,63
85bc59dbfffffff,70
85bc5a03fffffff,38
85bc5a07fffffff,58
85bc5a0bfffffff,55
85bc5a0ffffffff,72
85bc5a13fffffff,56
85bc5a17fffffff,58
85bc5a1bfffffff,58
85bc5a23fffffff,161
85bc5a27fffffff,695
85bc5a2bfffffff,79
85bc5a2ffffffff,325
85bc5a33fffffff,29
85bc5a37fffffff,37
85bc5a3bfffffff,79
85bc5a43fffffff,137
85bc5a47fffffff,106
85bc5a4bfffffff,102
85bc5a4ffffffff,47
85bc5a53fffffff,68
85bc5a57fffffff,51
85bc5a5bfffffff,11252
85bc5a63fffffff,59
85bc5a67fffffff,1293
85bc5a6bfffffff,118
85bc5a6ffffffff,174
85bc5a73fffffff,87
85bc5a77fffffff,71
85bc5a7bfffffff,66
85bc5a83fffffff,80
85bc5a87fffffff,49
85bc5a8bfffffff,39
85bc5a8ffffffff,41
85bc5a93fffffff,25
85bc5a97fffffff,43
85bc5a9bfffffff,48
85bc5aa3fffffff,31
85bc5aa7fffffff,31
85bc5aabfffffff,16
85bc5aaffffffff,72
85bc5ab3fffffff,68
85bc5ab7fffffff,31
85bc5abbfffffff,32
85bc5ac3fffffff,42
85bc5ac7fffffff,3257
85bc5acbfffffff,42
85bc5acffffffff,57
85bc5ad3fffffff,66
